,author_id,created_at,lang,id,public_metrics_like_count,public_metrics_retweet_count,public_metrics_reply_count,referenced_tweets_type,referenced_tweets_id,text,tweet_block
13742,7.25E+17,2021-03-29T12:59:48.000Z,en,1.38E+18,30,4,4,,,"To help our followers understand just how big the Evergreen megaship in the Suez canal is, it’s equivalent in length to 1050 mortarboards (size 7 ⅛) laid corner to corner 🎓",26
13743,470929874,2021-03-29T12:59:48.000Z,en,1.38E+18,0,0,0,,,U.S.: Hopes of reopening Suez Canal boosted by partial refloating of jammed ship... #Africa #Americas https://t.co/TYLWOHyFyq https://t.co/EJonAnAjBr,26
13745,20562637,2021-03-29T12:59:49.000Z,en,1.38E+18,40,18,1,,,"The backlog at the Suez Canal has grown to around 400 ships, and it's not clear when the channel can re-open https://t.co/jEuNlbEflU",26
13746,755824698,2021-03-29T12:59:49.000Z,en,1.38E+18,0,0,0,replied_to,1.38E+18,@arisroussinos Suez canal is cancelled,26
13747,1.15E+18,2021-03-29T12:59:49.000Z,en,1.38E+18,0,107,0,retweeted,1.38E+18,Wedged Suez Canal container ship partially freed from shoreline https://t.co/gAqCY3fGJd,26
13748,1115874631,2021-03-29T12:59:49.000Z,en,1.38E+18,364,90,17,,,"#BREAKING Suez Canal has been blocked again by the #EverGiven huge container ship hours after it partially refloated due to high wind levels, Sputnik reports https://t.co/5d5BKWChKA",26
13749,196783947,2021-03-29T12:59:50.000Z,en,1.38E+18,5,1,1,,,"Cargo ship stuck in Suez Canal has been partially freed.

""Don't cheer too soon,"" Peter Berdowski, CEO of Boskalis, the salvage firm hired to extract the Ever Given, told Dutch NPO Radio 1.

https://t.co/QkoyXq2Qpk https://t.co/pdjbLFSGbk",26
13754,7.89E+17,2021-03-29T12:59:51.000Z,en,1.38E+18,0,41,0,retweeted,1.38E+18,"Why is the Suez Canal so important? All your questions, answered https://t.co/P3Eqf7UHCF",26
13752,488772327,2021-03-29T12:59:51.000Z,en,1.38E+18,0,94,0,retweeted,1.38E+18,"BREAKING: Giant ship Ever Given swings BACK to initial position blocking across #Suez Canal due to winds, tide, and its bow not completely clear. 

It is partially floating, awaiting next tugging attempt to release it: https://t.co/HLB3YgRQF5",26
13759,3922098195,2021-03-29T12:59:52.000Z,en,1.38E+18,0,4095,0,retweeted,1.38E+18,I want you to park that big Evergreen right in this Suez canal,26
13755,106661368,2021-03-29T12:59:52.000Z,en,1.38E+18,0,1,0,retweeted,1.38E+18,"Live tracker of the Ever Given, and the efforts to free it from the Suez Canal. 
https://t.co/8ui0pcJM3S",26
13757,20925446,2021-03-29T12:59:52.000Z,en,1.38E+18,0,0,0,,,Suez Canal (Almost) Clear as Stranded Ship ‘Partially Refloated‘ https://t.co/5iGeuQNBLZ via @BreitbartNews,26
13769,361220692,2021-03-29T12:59:53.000Z,en,1.38E+18,0,9315,0,retweeted,1.38E+18,"BREAKING : EVER GIVEN ship has been UNSTUCK &amp; Moving into #Suez Canal after 6 Days!! 

Egyptian crew managed to float it moments ago. It’s 5:42 am there:  https://t.co/GoMlYjQerL",26
13763,1.36E+18,2021-03-29T12:59:53.000Z,en,1.38E+18,0,2668,0,retweeted,1.38E+18,Greetings and appreciation to the Egyptian administration and the Suez Canal Authority for this work https://t.co/dfS8AdDbmn,26
13760,7.43E+17,2021-03-29T12:59:53.000Z,en,1.38E+18,0,1345,0,retweeted,1.38E+18,"JUST IN - Container ship blocking Suez Canal finally freed.

https://t.co/gKwHruBuzt",26
13761,7.85E+17,2021-03-29T12:59:53.000Z,en,1.38E+18,0,2,0,retweeted,1.38E+18,@JazzyWasseh the suez canal incident (2021) https://t.co/I1MAVREzqe,26
13762,1394320674,2021-03-29T12:59:53.000Z,en,1.38E+18,0,0,0,,,Liked on YouTube: Stranded Ever Given back afloat in Suez Canal: Reports https://t.co/fHYCVXkspO,26
13770,93840775,2021-03-29T12:59:54.000Z,en,1.38E+18,0,54,0,retweeted,1.38E+18,"Global reinsurers stare at massive losses from Suez Canal blockage, Fitch says https://t.co/pKI3BVdwWQ https://t.co/q6zM0jKeh9",26
13775,2941767905,2021-03-29T12:59:54.000Z,en,1.38E+18,0,226,0,retweeted,1.38E+18,"#URGENT | Ever Given reportedly blocks Suez Canal again hours after being unstuck https://t.co/cAwyhi4N8N

#SputnikUrgent https://t.co/RPx8hDLco0",26
13776,2237942178,2021-03-29T12:59:55.000Z,en,1.38E+18,0,0,0,,,Ship carrying sex toys among hundreds of blocked vessels in Suez Canal 😱https://t.co/oBbg1vNbx3 via @nypost,26
13777,168754949,2021-03-29T12:59:55.000Z,en,1.38E+18,0,104,0,retweeted,1.38E+18,A dad trying to help the boat get out of the Suez Canal https://t.co/UD295m01bc,26
13781,67361441,2021-03-29T12:59:55.000Z,en,1.38E+18,0,1540,0,retweeted,1.38E+18,"#BREAKING: Ever Given vessel has swung back into #Suez Canal's banks because of high winds after it had been partially re-floated: Reuters
#SuezCrisis #suezcanel https://t.co/W9BpTkycfQ",26
13782,7.38E+17,2021-03-29T12:59:56.000Z,en,1.38E+18,0,54,0,retweeted,1.38E+18,"Global reinsurers stare at massive losses from Suez Canal blockage, Fitch says https://t.co/pKI3BVdwWQ https://t.co/q6zM0jKeh9",26
13784,561173087,2021-03-29T12:59:56.000Z,en,1.38E+18,0,0,0,replied_to,1.38E+18,@elonmusk can we use one to free the suez canal,26
13785,8.30E+17,2021-03-29T12:59:56.000Z,en,1.38E+18,0,3455,0,retweeted,1.38E+18,"The ship stuck in the Suez Canal has stopped so much stuff from passing, it’s been renamed the McConnell. 

🛳 🛳🛳🛳🛳🛳🛳🛳🛳🛳",26
13786,251498898,2021-03-29T12:59:56.000Z,en,1.38E+18,0,4095,0,retweeted,1.38E+18,I want you to park that big Evergreen right in this Suez canal,26
13790,8.36E+17,2021-03-29T12:59:57.000Z,en,1.38E+18,0,1008,0,retweeted,1.38E+18,The Suez Canal debacle is just another reason why American energy independence is so important.,26
13792,322807196,2021-03-29T12:59:58.000Z,en,1.38E+18,0,109,0,retweeted,1.38E+18,"CONTAINER SHIP IN SUEZ CANAL SWINGS BACK ACROSS CHANNEL AMID HIGH WIND AHEAD OF NEXT TUGGING ATTEMPT - REUTERS WITNESS, SOURCE",26
13793,1.06E+18,2021-03-29T12:59:58.000Z,en,1.38E+18,1,1,0,,,"WITH AUDIO VERSION: THE ONLY EMINENT PLACE: NO CLICKBAITS, ONLY TRUE INFORMATION WITH FACTS THAT ARE WELL RESEARCHED: Suez Canal Crisis: Ever Given Launched Against the... https://t.co/qigUHH3goG  #SuezBLOCKED #Suez #SuezCrisis https://t.co/w9TYcAqJv5",26
13795,8.91E+17,2021-03-29T12:59:58.000Z,en,1.38E+18,0,4095,0,retweeted,1.38E+18,I want you to park that big Evergreen right in this Suez canal,26
13799,1.28E+18,2021-03-29T13:59:49.000Z,en,1.38E+18,0,46,0,retweeted,1.38E+18,"[BREAKING] ATEEZ, pirate group infamous for Suez Canal blockage issue, was spotted in the West Philippine Sea this afternoon https://t.co/CyYX3teyng https://t.co/tw8kyAnyzq",26
13798,1.35E+18,2021-03-29T13:59:49.000Z,en,1.38E+18,0,189,0,retweeted,1.38E+18,Mission accomplished 🚨 Here’s how #EverGiven ship was able to float again unblocking the way of 6-days-blocked #SuezCanal https://t.co/mOKZdIrMpQ,26
13807,168304304,2021-03-29T13:59:50.000Z,en,1.38E+18,5,0,1,replied_to,1.38E+18,@Matt_Kroschel @Go2HuntsvilleAL @DowntownHSV @TweetHomeAla @visitnorthal @NALZSociety You sure you’re not at the #SuezCanal,26
13800,1553926664,2021-03-29T13:59:50.000Z,en,1.38E+18,0,266,0,retweeted,1.38E+18,#evergiven ship floated successfully in #suezcanal https://t.co/lCvc67v9KZ,26
13801,1.03E+18,2021-03-29T13:59:50.000Z,en,1.38E+18,7,0,0,,,Starting to think my second Glossier order is on the fucking Suez Canal,26
13802,19191001,2021-03-29T13:59:50.000Z,en,1.38E+18,0,903,0,retweeted,1.38E+18,BREAKING: The container ship that has been blocking the Suez Canal for six days has been freed,26
13803,339861238,2021-03-29T13:59:50.000Z,en,1.38E+18,0,48,0,retweeted,1.38E+18,"BREAKING: The container ship stuck in the Suez Canal for almost a week leading to global shipping disruptions has been fully dislodged, officials say https://t.co/0RpcgZo85A",26
13804,9.27E+17,2021-03-29T13:59:50.000Z,en,1.38E+18,0,2019,0,retweeted,1.38E+18,Below the water line of the #Suez canal. Incredible how narrow and shallow  compared to mega ships like #evergiven. https://t.co/1roMC91rDE,26
13805,86023955,2021-03-29T13:59:50.000Z,en,1.38E+18,0,1734,0,retweeted,1.38E+18,"It's moving!

The Ever Given ship stuck in the Suez Canal was finally pulled free. The ship is moving north from where it was grounded https://t.co/v9WprWuKbS https://t.co/iX9kt8A9m8",26
13806,245959584,2021-03-29T13:59:50.000Z,en,1.38E+18,0,939,0,retweeted,1.38E+18,"The Ever Given, the massive container ship that has been stuck in the Suez Canal for almost a week, has been fully dislodged, officials say
https://t.co/PtHth9Mi9U https://t.co/ScTQYtd6tm",26
13808,3274898701,2021-03-29T13:59:50.000Z,en,1.38E+18,0,3304,0,retweeted,1.38E+18,"BREAKING: Suez Canal service firm says massive container ship that was stuck in vital waterway has been set free, on the move. https://t.co/vYEJnSI3Qo",26
13809,3743829471,2021-03-29T13:59:50.000Z,en,1.38E+18,1,0,0,,,"Was going to make a joke about the boat stuck in the Suez Canal, but that ship has sailed...",26
13810,2489175402,2021-03-29T13:59:50.000Z,en,1.38E+18,0,63,0,retweeted,1.38E+18,Live scenes from the Suez Canal https://t.co/N1hoFzsShc,26
13811,35637146,2021-03-29T13:59:50.000Z,en,1.38E+18,0,47,0,retweeted,1.38E+18,"BREAKING: Suez Canal traffic resumes after a large ship blocking the key trade route was refloated.

An @NBCNews eyewitness and satellite data from MarineTraffic confirmed that the ship was moving away from the shoreline toward the center of the canal.

https://t.co/ILW7oDZLHo",26
13812,90298784,2021-03-29T13:59:50.000Z,en,1.38E+18,0,939,0,retweeted,1.38E+18,"The Ever Given, the massive container ship that has been stuck in the Suez Canal for almost a week, has been fully dislodged, officials say
https://t.co/PtHth9Mi9U https://t.co/ScTQYtd6tm",26
13819,1.29E+18,2021-03-29T13:59:51.000Z,en,1.38E+18,2,0,0,,,🚨BREAKING: The container ship stuck in the Suez Canal that brought global capitalism to its knees has reportedly been freed. https://t.co/3Px0PbwDbg,26
13820,72590123,2021-03-29T13:59:51.000Z,en,1.38E+18,0,26,0,retweeted,1.38E+18,Engineers have “partially refloated” the colossal container ship that continues to block traffic through the Suez Canal https://t.co/xQtmunV6jD,26
13818,42443871,2021-03-29T13:59:51.000Z,en,1.38E+18,0,13980,0,retweeted,1.38E+18,The former traffic reporter in me couldn’t resist giving you a Suez Canal traffic update... https://t.co/1CssLkQDty,26
13821,16778630,2021-03-29T13:59:51.000Z,en,1.38E+18,0,939,0,retweeted,1.38E+18,"The Ever Given, the massive container ship that has been stuck in the Suez Canal for almost a week, has been fully dislodged, officials say
https://t.co/PtHth9Mi9U https://t.co/ScTQYtd6tm",26
13815,7.70E+17,2021-03-29T13:59:51.000Z,en,1.38E+18,0,22,0,retweeted,1.38E+18,"Giant ship finally freed, allowing Suez Canal to reopen https://t.co/o3lp9qY8ba",26
13814,3260792902,2021-03-29T13:59:51.000Z,en,1.38E+18,0,151,0,retweeted,1.38E+18,"JUST IN: Ever Given vessel Fully Floating now, in normal position in #Suez Canal. Egyptian authorities say unblockage mission successful https://t.co/VZ9TY2yly9",26
13813,7.46E+17,2021-03-29T13:59:51.000Z,en,1.38E+18,0,936,0,retweeted,1.38E+18,"Watch: Ships blow their horns moments after #EverGiven is re-floated, almost one week after it had blocked the #SuezCanal. 

https://t.co/PmPvRx2o5B https://t.co/YsaPSDWYQH",26
13817,1.23E+18,2021-03-29T13:59:51.000Z,en,1.38E+18,0,1,0,retweeted,1.38E+18,"""As the operation to free the leviathan reaches a climax, a ship bearing about 20 containers of dildos, vibrators and male masturbators may finally continue its voyage and get the adult toys into the eager hands of frustrated customers... "" Ah copywriting! https://t.co/NrSULYNk2m",26
13836,1625212680,2021-03-29T13:59:52.000Z,en,1.38E+18,0,735,0,retweeted,1.38E+18,"Traffic resumes in the Suez Canal after the Ever Given is re-floated, Egypt's Suez Canal Authority chairman says https://t.co/OSOucKWbcG https://t.co/7kQUO2xSZv",26
13834,1.25E+18,2021-03-29T13:59:52.000Z,en,1.38E+18,0,28,0,retweeted,1.38E+18,"#BREAKING: Giant ship that has been blocking the Suez Canal for nearly a week has finally been freed, Egyptian authorities say",26
13838,986163090,2021-03-29T13:59:52.000Z,en,1.38E+18,0,939,0,retweeted,1.38E+18,"The Ever Given, the massive container ship that has been stuck in the Suez Canal for almost a week, has been fully dislodged, officials say
https://t.co/PtHth9Mi9U https://t.co/ScTQYtd6tm",26
13837,2731165489,2021-03-29T13:59:52.000Z,en,1.38E+18,0,1040,0,retweeted,1.38E+18,"LATEST: The Ever Given container ship that was stuck in the Suez Canal is now fully afloat.

The vessel was finally pulled free, allowing the crucial trade route to reopen to traffic https://t.co/0dC8LE0UFI https://t.co/UZjcP2Mrpu",26
13833,2838572483,2021-03-29T13:59:52.000Z,en,1.38E+18,0,1123,0,retweeted,1.38E+18,BREAKING: Traffic movement in the Suez Canal is resuming,26
13828,1935155574,2021-03-29T13:59:52.000Z,en,1.38E+18,0,249,0,retweeted,1.38E+18,"YOU ARE WELCOME! 

#Suez #SuezUnblocked #SuezCanal #Evergiven #Evergreenship",26
13830,1.23E+18,2021-03-29T13:59:52.000Z,en,1.38E+18,0,939,0,retweeted,1.38E+18,"The Ever Given, the massive container ship that has been stuck in the Suez Canal for almost a week, has been fully dislodged, officials say
https://t.co/PtHth9Mi9U https://t.co/ScTQYtd6tm",26
13827,66894359,2021-03-29T13:59:52.000Z,en,1.38E+18,0,936,0,retweeted,1.38E+18,"Watch: Ships blow their horns moments after #EverGiven is re-floated, almost one week after it had blocked the #SuezCanal. 

https://t.co/PmPvRx2o5B https://t.co/YsaPSDWYQH",26
13826,16318652,2021-03-29T13:59:52.000Z,en,1.38E+18,2,0,0,,,UPDATE: The ship has been set free. https://t.co/cIrbCwqIlu,26
13825,7.01E+17,2021-03-29T13:59:52.000Z,en,1.38E+18,0,93,0,retweeted,1.38E+18,NEW: Suez Canal reopens as Ever Given successfully removed https://t.co/2AU8bUiZFe https://t.co/jIzo1s6MeC,26
13823,8.53E+17,2021-03-29T13:59:52.000Z,en,1.38E+18,0,8721,0,retweeted,1.38E+18,Tinashe performing at the Evergreen Suez Canal halftime show https://t.co/mJzlneS6QZ,26
13839,1.27E+18,2021-03-29T13:59:53.000Z,en,1.38E+18,0,13,0,retweeted,1.38E+18,That ship that was stuck is free and the Suez canal is open again. Also Visa is allowing a banking partner to settle in USDC.,26
13841,2992256769,2021-03-29T13:59:53.000Z,en,1.38E+18,0,31,0,retweeted,1.38E+18,"The partial freeing of the Ever Given in the Suez Canal, shown here on Sunday, came after intensive efforts to push and pull the ship with tugboats when the full moon brought spring tide, raising the canal's water level. https://t.co/cUZqgJziXf",26
13862,1.32E+18,2021-03-29T13:59:54.000Z,en,1.38E+18,0,226,0,retweeted,1.38E+18,"JUST IN: The container ship stuck in the Suez Canal for almost a week, leading to global shipping disruptions, has been fully dislodged, officials say. https://t.co/faJd4WBC8L",26
13859,9.47E+17,2021-03-29T13:59:54.000Z,en,1.38E+18,2,1,0,,,"Free At Last: The Giant Container Ship In The Suez Is Free Floating

#suezcanal #evergiven #globalshipping #globaltrade

https://t.co/X4VvZt24EJ",26
13858,1.15E+18,2021-03-29T13:59:54.000Z,en,1.38E+18,0,3304,0,retweeted,1.38E+18,"BREAKING: Suez Canal service firm says massive container ship that was stuck in vital waterway has been set free, on the move. https://t.co/vYEJnSI3Qo",26
13856,66790652,2021-03-29T13:59:54.000Z,en,1.38E+18,0,226,0,retweeted,1.38E+18,"#URGENT | Ever Given reportedly blocks Suez Canal again hours after being unstuck https://t.co/cAwyhi4N8N

#SputnikUrgent https://t.co/RPx8hDLco0",26
13854,154489362,2021-03-29T13:59:54.000Z,en,1.38E+18,0,988,0,retweeted,1.38E+18,"Diane Abbot drinks a can of gin &amp; tonic on a train.
The media: She should resign. Totally unacceptable behaviour from an MP

Boris Johnson pays a woman £126,000 pounds of taxpayers money to have sex with her.
The media: What about that big boat stuck in the Suez canal! Mental!!",26
13853,231662049,2021-03-29T13:59:54.000Z,en,1.38E+18,0,226,0,retweeted,1.38E+18,"JUST IN: The container ship stuck in the Suez Canal for almost a week, leading to global shipping disruptions, has been fully dislodged, officials say. https://t.co/faJd4WBC8L",26
13851,301687119,2021-03-29T13:59:54.000Z,en,1.38E+18,0,4095,0,retweeted,1.38E+18,I want you to park that big Evergreen right in this Suez canal,26
13857,2158829228,2021-03-29T13:59:54.000Z,en,1.38E+18,0,695,0,retweeted,1.38E+18,"#BREAKING #Suez Canal Authority Reuters report, saying that the Ever Given vessel has successfully floated  and entered the canal's navigational watersection.
#SuezCrisis #suezcanel #السفينة_الجانحة #قناة_السويس https://t.co/GyITfb11Tq",26
13849,1246617841,2021-03-29T13:59:54.000Z,en,1.38E+18,0,2,0,retweeted,1.38E+18,Maybe this season is your Suez Canal and you need to ask for help and wait for things to work in your favor.,26
13848,1.34E+18,2021-03-29T13:59:54.000Z,en,1.38E+18,0,1037,0,retweeted,1.38E+18,"RT @narvire: CONFIRMED: Ateez‘s Pirate Ship Blocks Suez Canal and hinders International Travel, KQ yet to make a Statement https://t.co/468…",26
13847,144137312,2021-03-29T13:59:54.000Z,en,1.38E+18,0,1019,0,retweeted,1.38E+18,"Giant ship that has been blocking the Suez Canal for nearly a week has finally been freed, Egyptian authorities say

https://t.co/XT2aTQEFq9",26
13846,551249407,2021-03-29T13:59:54.000Z,en,1.38E+18,0,1734,0,retweeted,1.38E+18,"It's moving!

The Ever Given ship stuck in the Suez Canal was finally pulled free. The ship is moving north from where it was grounded https://t.co/v9WprWuKbS https://t.co/iX9kt8A9m8",26
13845,32873885,2021-03-29T13:59:54.000Z,en,1.38E+18,0,35,0,retweeted,1.38E+18,The Ever Given FREE FROM THE SUEZ CANAL? EVERYONE THANK @official_yoon_ FOR RELEASING PAGE,26
13844,7.33E+17,2021-03-29T13:59:54.000Z,en,1.38E+18,0,71,0,retweeted,1.38E+18,"JUST IN: The container ship that has been stuck in the Suez Canal for almost a week has been fully dislodged, officials say https://t.co/LGNa11Jojc",26
13843,7.98E+17,2021-03-29T13:59:54.000Z,en,1.38E+18,0,147,0,retweeted,1.38E+18,"[on the suez canal]

🎶 Stop! maritime",26
13850,1.32E+18,2021-03-29T13:59:54.000Z,en,1.38E+18,0,47,0,retweeted,1.38E+18,"BREAKING: Suez Canal traffic resumes after a large ship blocking the key trade route was refloated.

An @NBCNews eyewitness and satellite data from MarineTraffic confirmed that the ship was moving away from the shoreline toward the center of the canal.

https://t.co/ILW7oDZLHo",26
13871,34490490,2021-03-29T13:59:55.000Z,en,1.38E+18,0,1734,0,retweeted,1.38E+18,"It's moving!

The Ever Given ship stuck in the Suez Canal was finally pulled free. The ship is moving north from where it was grounded https://t.co/v9WprWuKbS https://t.co/iX9kt8A9m8",26
13869,1.29E+18,2021-03-29T13:59:55.000Z,en,1.38E+18,0,226,0,retweeted,1.38E+18,"JUST IN: The container ship stuck in the Suez Canal for almost a week, leading to global shipping disruptions, has been fully dislodged, officials say. https://t.co/faJd4WBC8L",26
13868,1.22E+18,2021-03-29T13:59:55.000Z,en,1.38E+18,0,12,0,retweeted,1.38E+18,#OOTT | Egypt Suez Canal Authority Chairman: Traffic In Suez Channel Resumes After Ever Given Re-floated,26
13864,1119143388,2021-03-29T13:59:55.000Z,en,1.38E+18,0,1123,0,retweeted,1.38E+18,BREAKING: Traffic movement in the Suez Canal is resuming,26
13863,156373214,2021-03-29T13:59:55.000Z,en,1.38E+18,2,0,0,,,"Congratulations to all that aided in freeing up the Suez Canal.
#suezcanal #maritime",26
13866,118720808,2021-03-29T13:59:55.000Z,en,1.38E+18,0,97,0,retweeted,1.38E+18,"#Breaking: THE SUEZ CANAL IS FINALLY FREE

The Suez Canal Authority confirms that the stranded EVER GIVEN vessel was successfully refloated in the canal.

#Egypt #Suez #SuezCanal #EVERGIVEN #Evergreen #BreakingNews #SuezCrisis #SuezBLOCKED | #السفينة_الجائحة #عاجل https://t.co/7eNBOspniW",26
13872,2992256769,2021-03-29T13:59:56.000Z,en,1.38E+18,0,61,0,retweeted,1.38E+18,Suez Canal service firm says massive container ship that was stuck has been set free. Ship tracking companies and witnesses also say ship appears to be on the move.,26
13873,6049262,2021-03-29T13:59:56.000Z,en,1.38E+18,1,0,0,,,The Suez Canal thing is just a publicity stunt set up by ship companies to sell more Suez Canals.,26
13876,50349654,2021-03-29T13:59:56.000Z,en,1.38E+18,0,0,1,replied_to,1.38E+18,"@proximus But unlike the Suez Canal, it’s still not working. Mr Tech is tracking down the blockage though. 🤞🏻",26
13878,305587868,2021-03-29T13:59:57.000Z,en,1.38E+18,72,32,1,,,"🇪🇬 THE SUEZ CANAL \ EVER GIVEN BLOCK IS OVER 🇪🇬

#Egypt #Suez #SuezCanal #EVERGIVEN #Evergreen #BreakingNews #SuezCrisis #SuezBLOCKED | #السفينة_الجائحة #عاجل https://t.co/01qbo5xxFm",26
13881,1.30E+18,2021-03-29T13:59:57.000Z,en,1.38E+18,0,3304,0,retweeted,1.38E+18,"BREAKING: Suez Canal service firm says massive container ship that was stuck in vital waterway has been set free, on the move. https://t.co/vYEJnSI3Qo",26
13882,34981762,2021-03-29T13:59:57.000Z,en,1.38E+18,0,0,0,,,Suez Canal right about now https://t.co/K6Pw45gW0K,26
13889,7.38E+17,2021-03-29T13:59:58.000Z,en,1.38E+18,0,102,0,retweeted,1.38E+18,"Me, next time when I'll see Ever Given or any other ship of that size approaching Suez Canal.

#Suez #EverGiven #Evergreen #SuezUnblocked #Evergreenship https://t.co/5XYKmrl7ct",26
13893,394886782,2021-03-29T13:59:58.000Z,en,1.38E+18,0,13,0,retweeted,1.38E+18,What it's really like steering the world's biggest ships https://t.co/LAymMDu30L,26
13890,1.19E+18,2021-03-29T13:59:58.000Z,en,1.38E+18,0,4095,0,retweeted,1.38E+18,I want you to park that big Evergreen right in this Suez canal,26
13888,2606680823,2021-03-29T13:59:58.000Z,en,1.38E+18,0,141,0,retweeted,1.38E+18,"KCSE 2021 MATHEMATICS PAPER 2

If it took the Kenya Navy and Kenya Coast Guard 11 days to retrieve a car that sunk  along the Likoni Channel, how long would it have taken them to free a cargo ship stuck at the Suez Canal? 

Use: d=√(x₁ – x₂)² + (y₁ – y₂)²

(20 marks).",26
13886,8.97E+17,2021-03-29T13:59:58.000Z,en,1.38E+18,0,35,0,retweeted,1.38E+18,The Ever Given FREE FROM THE SUEZ CANAL? EVERYONE THANK @official_yoon_ FOR RELEASING PAGE,26
13885,170224017,2021-03-29T13:59:58.000Z,en,1.38E+18,0,1123,0,retweeted,1.38E+18,BREAKING: Traffic movement in the Suez Canal is resuming,26
13884,29427521,2021-03-29T13:59:58.000Z,en,1.38E+18,0,1,0,,,"Joy as megaship refloated, Suez Canal traffic resumes https://t.co/Oxi4qhu1KR",26
13883,20560162,2021-03-29T13:59:58.000Z,en,1.38E+18,0,33,0,retweeted,1.38E+18,BREAKING: Ship's free. https://t.co/uRDSyTHnCV,26
13896,1.22E+18,2021-03-29T14:59:41.000Z,en,1.38E+18,0,308,0,retweeted,1.38E+18,The ship blocking the Suez Canal looked like Jerry Nadler in an Olympic size swimming pool.,26
13897,1.35E+18,2021-03-29T14:59:41.000Z,en,1.38E+18,0,1744,0,retweeted,1.38E+18,Dr. Fauci says he has now freed the ship stuck in the Suez Canal and traffic has resumed.,26
13898,41181758,2021-03-29T14:59:41.000Z,en,1.38E+18,0,1040,0,retweeted,1.38E+18,"LATEST: The Ever Given container ship that was stuck in the Suez Canal is now fully afloat.

The vessel was finally pulled free, allowing the crucial trade route to reopen to traffic https://t.co/0dC8LE0UFI https://t.co/UZjcP2Mrpu",26
13899,468388174,2021-03-29T14:59:41.000Z,en,1.38E+18,0,2019,0,retweeted,1.38E+18,Below the water line of the #Suez canal. Incredible how narrow and shallow  compared to mega ships like #evergiven. https://t.co/1roMC91rDE,26
13900,338901467,2021-03-29T14:59:41.000Z,en,1.38E+18,0,216,0,retweeted,1.38E+18,"Great news for world’s shipping and logistic industry,
MV Ever Given has been refloated and is using it’s own engine in the Suez Canal. 
I am informed that the Traffic would get normalised in the next 4-5 days.
Indian ports are geared up to mitigate all the consequential effects.",26
13904,1.28E+18,2021-03-29T14:59:42.000Z,en,1.38E+18,0,96,0,retweeted,1.38E+18,"Ship swings back across Suez Canal before next tugging attempt, witness and source say https://t.co/6OFg9PNOCk https://t.co/AEfQ340vdu",26
13901,474903608,2021-03-29T14:59:42.000Z,en,1.38E+18,0,988,0,retweeted,1.38E+18,"Diane Abbot drinks a can of gin &amp; tonic on a train.
The media: She should resign. Totally unacceptable behaviour from an MP

Boris Johnson pays a woman £126,000 pounds of taxpayers money to have sex with her.
The media: What about that big boat stuck in the Suez canal! Mental!!",26
13902,2834966985,2021-03-29T14:59:42.000Z,en,1.38E+18,1,0,0,,,"Can we give it up already with the jokes and memes about the #Suez canal?

That ship has sailed.",26
13912,7.88E+17,2021-03-29T14:59:43.000Z,en,1.38E+18,0,534,0,retweeted,1.38E+18,"If we can get that Ship out of the Suez canal, we can certainly get the GOP's heads out of Trump's ass!",26
13905,942226471,2021-03-29T14:59:43.000Z,en,1.38E+18,0,6496,0,retweeted,1.38E+18,the Suez Canal today https://t.co/JA4kFguEtK,26
13906,2956810571,2021-03-29T14:59:43.000Z,en,1.38E+18,4,0,0,,,My anime figures are stuck in the Suez Canal I just know it,26
13907,1.17E+18,2021-03-29T14:59:43.000Z,en,1.38E+18,0,534,0,retweeted,1.38E+18,"If we can get that Ship out of the Suez canal, we can certainly get the GOP's heads out of Trump's ass!",26
13909,32398408,2021-03-29T14:59:43.000Z,en,1.38E+18,0,0,0,,,"Global reinsurers stare at massive losses from Suez Canal blockage, Fitch says https://t.co/sVLlEZlX8X",26
13911,1058502702,2021-03-29T14:59:43.000Z,en,1.38E+18,0,0,0,,,Ever Given Broke Speed Limit Before Running Aground in Suez Canal: Reports  #SuezBLOCKED https://t.co/Rei8yfmLGp,26
13919,1.32E+18,2021-03-29T14:59:44.000Z,en,1.38E+18,4,1,0,,,Ever Given ...the vessel is finally on the move in the Suez Canal .It will be towed to a lake for an inspection https://t.co/Kol3yQBtLf,26
13918,954429188,2021-03-29T14:59:44.000Z,en,1.38E+18,0,40,0,retweeted,1.38E+18,"""After the blockage of the Suez Canal, the China-Europe freight train was the biggest winner."" - Chinese National #1, 27 Mar 2021 https://t.co/PgQVyvPTz7",26
13916,369698959,2021-03-29T14:59:44.000Z,en,1.38E+18,0,2064,0,retweeted,1.38E+18,"⚠️BREAKING:

*EVERGREEN SUCCESSFULLY REFLOATED IN SUEZ CANAL https://t.co/f9730cLD24",26
13920,134587656,2021-03-29T14:59:45.000Z,en,1.38E+18,0,30,0,retweeted,1.38E+18,"PETA at #Suez Canal to protest the horror of live export. Both ships loaded with ""livestock"" from Romania &amp; Spain. https://t.co/GUzPDO7C9w",26
13921,8.75E+17,2021-03-29T14:59:46.000Z,en,1.38E+18,1,0,0,,,#SuezCrisis The contract for widening Suez Canal must be given to the sand mining Mafia's in India. Trust me Red Sea wud directly open to Mediterranean without Egypt in between.. 😛,26
13922,1.31E+18,2021-03-29T14:59:46.000Z,en,1.38E+18,0,26,0,retweeted,1.38E+18,#LATEST Stranded Suez Canal container ship freed again and now sailing #EVERGIVEN https://t.co/HntkrpBvAv,26
